DateTime,Temperature (°C),Humidity (%),Heat Index (°C),Wind Speed (m/s),Wind Direction (°),Pressure (hPa),Dust (µg/m³),Aerosol Optical Depth,PM2.5 (µg/m³),PM10 (µg/m³)
2023-01-13T01:00,23.3,41,19.5,25.1,352,1015.1,31.0,0.28,13.5,30.7
2023-01-13T02:00,22.9,41,19.1,24.1,351,1014.8,17.0,0.26,12.4,25.4
2023-01-13T03:00,22.6,40,18.8,23.1,349,1014.5,13.0,0.24,11.6,22.7
2023-01-13T04:00,22.5,43,19.3,20.3,348,1014.9,13.0,0.23,10.9,20.8
2023-01-13T05:00,22.4,41,19.1,19.9,347,1015.4,12.0,0.22,10.7,20.7
2023-01-13T06:00,22.1,41,18.7,19.9,347,1016.0,10.0,0.22,10.4,20.0
2023-01-13T07:00,21.9,41,18.4,20.3,348,1016.9,11.0,0.23,10.1,19.3
2023-01-13T08:00,23.1,38,19.6,20.1,350,1017.5,16.0,0.23,10.1,19.6
2023-01-13T09:00,25.1,34,21.8,19.7,352,1018.2,23.0,0.24,10.9,24.4
2023-01-13T10:00,27.0,30,24.1,16.3,5,1018.5,33.0,0.24,11.3,29.5
2023-01-13T11:00,28.4,27,27.1,9.1,34,1017.7,42.0,0.24,11.8,34.5
2023-01-13T12:00,29.1,26,28.7,7.5,145,1016.8,52.0,0.25,12.2,39.5
2023-01-13T13:00,28.7,34,27.6,19.0,170,1015.4,61.0,0.24,12.4,41.0
2023-01-13T14:00,28.1,36,27.3,16.9,178,1014.9,62.0,0.25,12.4,40.2
2023-01-13T15:00,27.2,41,27.1,11.8,153,1014.8,59.0,0.26,12.3,39.2
2023-01-13T16:00,26.1,46,26.2,7.3,123,1015.6,56.0,0.27,12.5,39.3
2023-01-13T17:00,25.8,46,25.5,9.1,83,1016.2,57.0,0.28,12.8,40.3
2023-01-13T18:00,24.8,55,25.1,9.3,62,1016.7,58.0,0.29,13.3,42.3
2023-01-13T19:00,24.4,55,24.8,7.9,24,1017.2,56.0,0.29,13.9,41.4
2023-01-13T20:00,24.3,50,24.6,4.7,356,1017.7,48.0,0.3,14.1,37.1
2023-01-13T21:00,24.2,55,25.5,1.4,270,1017.8,36.0,0.31,14.2,32.7
2023-01-13T22:00,23.5,63,25.0,3.6,264,1018.0,23.0,0.31,14.0,29.9
2023-01-13T23:00,23.0,72,24.8,6.6,283,1017.5,19.0,0.3,13.6,27.9
2023-01-14T00:00,22.1,79,24.3,5.5,293,1017.0,16.0,0.29,13.1,26.1
2023-01-14T01:00,21.4,80,23.3,6.1,310,1016.6,15.0,0.29,12.6,24.7
2023-01-14T02:00,21.0,77,22.4,6.7,324,1016.5,14.0,0.29,12.1,23.5
2023-01-14T03:00,20.7,71,21.4,7.0,339,1016.2,14.0,0.29,11.4,22.2
2023-01-14T04:00,20.7,71,21.6,6.4,344,1016.4,14.0,0.28,11.1,21.5
2023-01-14T05:00,21.3,64,21.9,5.4,352,1016.8,13.0,0.28,10.4,20.5
2023-01-14T06:00,21.1,66,21.7,5.4,352,1017.5,13.0,0.28,9.9,19.7
2023-01-14T07:00,21.1,65,21.4,8.0,342,1018.1,13.0,0.29,9.8,19.6
2023-01-14T08:00,22.5,60,22.8,7.9,336,1018.5,15.0,0.29,10.1,20.1
2023-01-14T09:00,23.8,65,25.7,4.0,350,1019.1,17.0,0.28,10.2,22.4
2023-01-14T10:00,24.8,62,26.5,4.9,107,1019.4,22.0,0.29,10.5,24.4
2023-01-14T11:00,25.5,61,27.2,10.1,125,1018.8,28.0,0.28,10.9,28.3
2023-01-14T12:00,25.6,62,27.6,11.0,131,1018.0,36.0,0.27,11.4,32.0
2023-01-14T13:00,25.9,61,27.8,12.2,133,1016.9,45.0,0.28,11.9,34.5
2023-01-14T14:00,26.0,58,27.5,10.7,123,1015.9,49.0,0.29,12.2,36.1
2023-01-14T15:00,26.7,57,27.7,12.9,117,1015.6,50.0,0.3,12.4,37.3
2023-01-14T16:00,26.0,60,26.5,15.3,129,1015.8,51.0,0.28,12.6,37.7
2023-01-14T17:00,25.0,67,25.9,15.6,140,1016.3,50.0,0.28,13.0,38.4
2023-01-14T18:00,24.3,70,25.9,10.9,136,1016.5,47.0,0.29,13.2,39.8
2023-01-14T19:00,24.0,71,25.6,9.7,112,1017.3,42.0,0.29,13.3,36.6
2023-01-14T20:00,23.7,71,25.5,8.3,95,1017.9,35.0,0.28,13.2,32.1
2023-01-14T21:00,23.6,70,25.5,6.2,100,1018.2,27.0,0.27,12.9,29.0
2023-01-14T22:00,23.4,70,25.6,4.0,90,1018.3,18.0,0.27,12.5,27.2
2023-01-14T23:00,22.9,75,25.5,2.1,31,1018.0,15.0,0.26,12.3,26.2
2023-01-15T00:00,22.1,79,24.6,4.0,333,1017.3,14.0,0.26,12.2,25.6
2023-01-15T01:00,21.6,82,23.8,5.8,330,1017.0,13.0,0.26,12.0,25.1
2023-01-15T02:00,21.2,83,23.3,6.8,328,1016.5,12.0,0.26,11.4,23.5
2023-01-15T03:00,20.6,84,22.4,7.1,330,1016.2,11.0,0.26,11.3,22.7
2023-01-15T04:00,20.5,82,22.0,7.5,325,1016.2,10.0,0.26,11.0,21.9
2023-01-15T05:00,20.7,82,22.3,7.5,325,1016.6,9.0,0.25,10.7,21.0
2023-01-15T06:00,20.2,84,21.8,7.6,335,1017.1,8.0,0.25,10.0,19.3
2023-01-15T07:00,19.8,85,21.1,8.6,338,1017.7,8.0,0.26,9.6,18.0
2023-01-15T08:00,21.1,79,22.5,7.5,343,1018.3,11.0,0.26,9.5,17.5
2023-01-15T09:00,23.4,65,25.4,1.8,349,1018.8,16.0,0.26,8.9,20.4
2023-01-15T10:00,24.4,59,25.9,3.8,131,1019.0,23.0,0.25,9.2,23.7
2023-01-15T11:00,25.2,55,26.6,7.4,137,1018.3,29.0,0.24,9.5,25.7
2023-01-15T12:00,25.7,54,27.3,9.9,136,1017.1,36.0,0.23,10.0,29.2
2023-01-15T13:00,25.8,56,27.7,10.7,138,1015.9,43.0,0.23,10.2,31.8
2023-01-15T14:00,25.7,58,27.6,11.2,147,1014.9,45.0,0.23,10.3,32.8
2023-01-15T15:00,25.4,61,27.5,7.9,137,1014.4,45.0,0.22,10.2,32.6
2023-01-15T16:00,25.9,56,26.9,8.0,95,1014.1,34.0,0.28,11.6,29.7
2023-01-15T17:00,25.8,57,26.4,11.6,97,1014.5,34.0,0.28,11.6,30.0
2023-01-15T18:00,24.7,61,25.8,8.8,78,1014.8,35.0,0.28,11.6,30.5
2023-01-15T19:00,24.1,62,25.1,8.1,32,1015.4,36.0,0.28,11.6,31.3
2023-01-15T20:00,23.5,65,24.6,7.7,11,1015.9,37.0,0.28,11.9,33.3
2023-01-15T21:00,22.7,70,24.3,5.2,344,1016.1,39.0,0.28,12.0,34.3
2023-01-15T22:00,22.1,73,23.8,5.6,310,1016.1,38.0,0.28,11.8,32.8
2023-01-15T23:00,21.8,74,23.3,6.8,295,1015.8,34.0,0.27,11.1,28.8
2023-01-16T00:00,21.7,74,22.9,8.3,288,1015.6,27.0,0.26,10.3,25.1
2023-01-16T01:00,21.5,73,22.3,9.4,293,1015.2,20.0,0.25,9.5,22.5
2023-01-16T02:00,20.9,70,21.2,9.8,298,1014.8,17.0,0.25,8.9,20.4
2023-01-16T03:00,20.3,64,19.9,10.0,308,1014.4,16.0,0.25,8.4,18.9
2023-01-16T04:00,20.4,64,20.2,9.2,301,1014.4,14.0,0.24,9.3,20.3
2023-01-16T05:00,20.2,62,19.8,9.1,304,1014.5,13.0,0.24,9.1,19.9
2023-01-16T06:00,20.0,61,19.4,9.0,307,1015.2,13.0,0.23,8.8,19.2
2023-01-16T07:00,19.7,61,19.0,9.2,312,1015.9,13.0,0.23,8.5,18.5
2023-01-16T08:00,21.9,53,21.5,7.1,319,1016.5,15.0,0.23,8.6,18.7
2023-01-16T09:00,24.2,51,24.8,3.1,249,1017.1,18.0,0.24,9.1,21.9
2023-01-16T10:00,25.0,64,26.7,7.2,186,1017.3,22.0,0.24,9.5,24.3
2023-01-16T11:00,25.8,62,27.8,9.5,171,1016.7,25.0,0.24,10.1,24.7
2023-01-16T12:00,26.5,59,28.8,11.6,164,1015.7,27.0,0.24,10.2,26.2
2023-01-16T13:00,26.4,63,29.0,13.9,170,1014.8,32.0,0.23,10.5,28.6
2023-01-16T14:00,25.9,66,28.2,15.2,176,1013.9,39.0,0.23,10.9,31.9
2023-01-16T15:00,26.0,62,27.8,11.9,175,1013.5,47.0,0.24,11.2,35.0
2023-01-16T16:00,25.8,65,27.4,10.8,165,1013.4,50.0,0.23,11.8,36.8
2023-01-16T17:00,25.1,67,26.4,13.0,178,1013.9,43.0,0.24,12.1,36.6
2023-01-16T18:00,23.6,71,25.0,11.1,216,1014.6,33.0,0.24,12.5,34.5
2023-01-16T19:00,23.2,68,24.8,5.5,281,1015.2,22.0,0.23,12.5,28.1
2023-01-16T20:00,23.3,66,25.1,3.3,354,1015.8,17.0,0.21,12.4,24.8
2023-01-16T21:00,23.2,66,25.1,3.1,339,1016.3,12.0,0.2,12.3,23.5
2023-01-16T22:00,22.7,70,24.3,5.5,349,1016.3,9.0,0.2,12.4,23.6
2023-01-16T23:00,22.1,73,23.6,6.5,354,1015.9,8.0,0.2,12.5,24.2
2023-01-17T00:00,21.6,75,23.0,7.2,357,1015.5,9.0,0.2,12.5,24.3
2023-01-17T01:00,21.0,76,22.2,7.6,357,1014.9,10.0,0.2,12.5,24.4
2023-01-17T02:00,20.4,77,21.4,8.0,355,1014.4,10.0,0.2,12.3,24.0
2023-01-17T03:00,19.9,78,20.8,7.8,347,1014.1,11.0,0.2,11.9,23.2
2023-01-17T04:00,19.9,80,21.0,7.5,343,1014.4,12.0,0.2,12.0,23.2
2023-01-17T05:00,20.4,78,21.5,7.2,342,1014.7,13.0,0.21,11.9,22.7
2023-01-17T06:00,20.0,80,21.2,7.5,343,1015.3,14.0,0.21,11.4,21.9
2023-01-17T07:00,19.7,82,20.8,8.1,339,1016.1,15.0,0.2,11.3,22.8
2023-01-17T08:00,21.7,73,23.2,6.3,347,1016.9,16.0,0.2,11.0,22.5
2023-01-17T09:00,23.7,67,26.1,1.0,315,1017.4,16.0,0.18,10.9,23.1
2023-01-17T10:00,25.0,62,26.8,4.7,171,1017.3,19.0,0.16,10.6,23.1
2023-01-17T11:00,25.9,58,27.8,8.8,168,1016.6,24.0,0.15,10.3,23.3
2023-01-17T12:00,26.5,57,28.8,10.6,170,1015.5,30.0,0.15,10.6,26.3
2023-01-17T13:00,27.1,52,29.1,11.9,178,1014.1,37.0,0.15,10.9,29.6
2023-01-17T14:00,27.5,48,28.6,13.3,183,1013.1,40.0,0.15,11.0,31.5
2023-01-17T15:00,27.3,44,27.5,12.2,180,1012.5,42.0,0.15,10.9,32.2
2023-01-17T16:00,26.3,54,27.2,9.4,176,1012.6,31.0,0.2,10.1,26.5
2023-01-17T17:00,25.7,55,26.9,6.4,164,1012.7,28.0,0.21,10.0,25.7
2023-01-17T18:00,25.0,55,26.4,2.9,97,1013.2,24.0,0.21,10.0,24.3
2023-01-17T19:00,24.8,52,25.6,4.1,52,1013.9,19.0,0.2,9.7,21.9
2023-01-17T20:00,24.3,51,24.7,4.8,13,1014.6,16.0,0.2,9.5,20.5
2023-01-17T21:00,23.6,53,23.7,6.6,351,1015.0,14.0,0.2,9.4,19.7
2023-01-17T22:00,23.0,55,23.1,7.3,340,1015.2,12.0,0.19,9.3,19.2
2023-01-17T23:00,22.4,57,22.3,8.6,338,1015.0,12.0,0.19,9.2,19.0
2023-01-18T00:00,21.8,60,21.7,9.4,337,1014.5,12.0,0.19,9.2,19.2
2023-01-18T01:00,21.2,63,21.1,9.8,336,1014.0,12.0,0.19,9.2,19.2
2023-01-18T02:00,20.6,64,20.3,10.2,337,1013.6,12.0,0.18,9.2,19.2
2023-01-18T03:00,20.2,65,19.8,9.8,336,1013.4,11.0,0.17,9.0,18.5
2023-01-18T04:00,19.9,68,19.9,8.6,338,1013.7,11.0,0.18,8.8,17.7
2023-01-18T05:00,19.7,68,19.7,8.1,339,1014.0,11.0,0.17,8.7,17.4
2023-01-18T06:00,19.4,67,19.0,9.2,339,1014.5,11.0,0.17,8.6,17.3
2023-01-18T07:00,19.2,65,18.3,10.8,339,1015.3,12.0,0.16,8.6,17.8
2023-01-18T08:00,21.0,56,20.2,9.2,339,1016.2,13.0,0.16,9.0,18.4
2023-01-18T09:00,23.6,51,24.0,3.4,342,1016.8,15.0,0.16,9.2,20.6
2023-01-18T10:00,24.6,52,25.6,2.2,180,1017.0,17.0,0.16,8.2,19.1
2023-01-18T11:00,25.5,51,26.8,6.6,171,1016.2,17.0,0.16,7.7,17.8
2023-01-18T12:00,26.1,50,27.5,11.0,169,1015.0,17.0,0.16,7.8,17.8
2023-01-18T13:00,25.9,52,27.5,12.5,168,1014.0,17.0,0.16,8.1,18.5
2023-01-18T14:00,25.7,54,27.2,12.3,177,1013.0,18.0,0.17,8.3,18.8
2023-01-18T15:00,25.3,57,26.5,10.9,172,1012.6,20.0,0.17,8.4,20.1
2023-01-18T16:00,24.3,64,25.6,7.9,164,1012.6,39.0,0.21,10.1,29.0
2023-01-18T17:00,23.5,68,25.7,2.7,157,1013.1,39.0,0.23,10.2,30.4
2023-01-18T18:00,22.6,72,24.8,2.6,326,1013.8,38.0,0.25,10.5,31.9
2023-01-18T19:00,21.7,77,23.5,6.1,332,1014.7,42.0,0.27,10.7,31.8
2023-01-18T20:00,21.5,79,23.7,4.0,333,1015.4,48.0,0.28,11.1,34.5
2023-01-18T21:00,21.0,83,23.8,0.7,270,1015.9,57.0,0.29,11.6,37.5
2023-01-18T22:00,20.7,86,23.6,1.3,146,1016.2,78.0,0.3,12.3,46.7
2023-01-18T23:00,20.3,91,23.2,2.3,108,1015.9,107.0,0.31,13.9,61.9
2023-01-19T00:00,20.2,91,23.0,3.0,76,1015.4,142.0,0.32,15.7,78.7
2023-01-19T01:00,21.4,82,24.0,2.3,18,1015.2,181.0,0.33,17.8,90.1
2023-01-19T02:00,21.3,68,22.4,4.5,14,1014.8,195.0,0.35,20.1,100.8
2023-01-19T03:00,21.6,56,20.7,11.9,358,1014.5,202.0,0.35,21.8,105.2
2023-01-19T04:00,22.4,55,20.5,19.6,346,1014.3,186.0,0.35,22.0,96.9
2023-01-19T05:00,21.8,54,19.7,19.2,347,1014.7,171.0,0.35,21.8,89.2
2023-01-19T06:00,21.1,55,19.5,14.1,347,1015.5,151.0,0.35,21.4,83.4
2023-01-19T07:00,20.2,55,18.8,11.2,358,1016.7,137.0,0.35,21.0,77.3
2023-01-19T08:00,21.3,50,20.2,8.4,25,1017.8,148.0,0.36,21.1,79.2
2023-01-19T09:00,22.7,44,21.0,11.2,15,1018.5,170.0,0.36,21.2,83.1
2023-01-19T10:00,24.3,39,21.4,19.5,358,1018.5,205.0,0.37,22.7,105.2
2023-01-19T11:00,25.7,36,23.1,21.3,358,1017.6,233.0,0.39,23.9,121.1
2023-01-19T12:00,27.0,34,24.9,22.0,359,1016.5,264.0,0.39,25.0,134.1
2023-01-19T13:00,28.0,32,26.1,22.0,359,1015.4,304.0,0.4,26.2,146.7
2023-01-19T14:00,28.6,31,26.4,22.3,359,1014.4,335.0,0.4,27.5,158.3
2023-01-19T15:00,28.9,30,25.8,24.1,358,1013.5,367.0,0.41,29.1,176.0
2023-01-19T16:00,28.5,28,24.2,26.4,355,1013.5,413.0,0.39,31.0,192.3
2023-01-19T17:00,27.8,25,22.8,26.8,353,1013.6,411.0,0.39,31.2,188.1
2023-01-19T18:00,26.3,25,21.4,25.4,353,1014.0,408.0,0.38,32.2,193.7
2023-01-19T19:00,25.2,28,20.0,27.6,352,1014.5,384.0,0.36,32.9,184.9
2023-01-19T20:00,24.5,30,19.6,26.5,352,1015.2,337.0,0.34,31.5,158.8
2023-01-19T21:00,23.9,29,19.3,23.6,353,1015.4,274.0,0.31,29.5,130.9
2023-01-19T22:00,23.4,28,18.7,21.8,352,1015.9,203.0,0.28,27.6,111.5
2023-01-19T23:00,22.9,27,18.1,21.2,350,1015.9,175.0,0.26,26.1,99.0
2023-01-20T00:00,22.4,26,17.4,21.7,348,1015.6,158.0,0.25,25.1,90.8
2023-01-20T01:00,22.0,27,16.8,23.0,346,1015.2,143.0,0.24,24.7,86.1
2023-01-20T02:00,21.5,27,15.9,25.8,345,1014.6,137.0,0.24,24.7,86.4
2023-01-20T03:00,20.9,28,15.0,27.9,343,1014.2,135.0,0.24,24.6,82.4
2023-01-20T04:00,20.2,29,13.8,31.1,342,1014.2,119.0,0.22,23.9,76.8
2023-01-20T05:00,19.6,29,13.0,32.0,343,1014.6,118.0,0.21,23.5,73.3
2023-01-20T06:00,19.0,30,12.5,30.7,344,1015.2,116.0,0.19,23.5,75.4
2023-01-20T07:00,18.4,31,12.3,28.3,345,1016.1,116.0,0.17,23.3,75.2
2023-01-20T08:00,18.9,30,13.9,21.0,348,1017.3,115.0,0.16,23.2,72.2
2023-01-20T09:00,20.7,27,15.2,24.6,349,1018.2,115.0,0.15,23.3,66.1
2023-01-20T10:00,22.5,24,16.2,29.2,351,1018.4,126.0,0.15,25.2,81.5
2023-01-20T11:00,24.0,20,18.1,30.5,353,1017.9,150.0,0.16,26.9,100.4
2023-01-20T12:00,25.4,18,20.1,29.6,357,1016.9,182.0,0.17,27.2,112.5
2023-01-20T13:00,26.5,16,21.4,28.4,359,1015.5,219.0,0.18,26.4,116.9
2023-01-20T14:00,27.1,15,22.0,27.4,359,1014.4,235.0,0.19,25.0,119.7
2023-01-20T15:00,27.1,15,21.8,26.3,360,1013.6,245.0,0.19,24.2,122.5
2023-01-20T16:00,27.3,15,21.8,22.0,5,1014.2,219.0,0.26,23.6,113.4
2023-01-20T17:00,26.4,16,21.3,18.9,8,1014.5,215.0,0.27,23.5,112.7
2023-01-20T18:00,24.9,18,20.6,13.8,15,1014.9,208.0,0.28,23.8,111.3
2023-01-20T19:00,23.4,20,19.5,11.4,13,1015.7,187.0,0.27,24.3,103.4
2023-01-20T20:00,22.4,21,18.3,12.1,10,1016.4,152.0,0.26,23.7,86.8
2023-01-20T21:00,21.5,21,17.3,12.7,7,1016.9,107.0,0.25,22.7,70.1
2023-01-20T22:00,20.6,23,16.5,12.1,10,1017.3,58.0,0.25,21.4,53.3
2023-01-20T23:00,19.5,25,15.7,10.7,14,1017.3,40.0,0.25,20.5,45.9
2023-01-21T00:00,19.3,26,14.9,14.5,6,1016.9,31.0,0.25,19.7,40.6
2023-01-21T01:00,19.2,27,14.1,19.9,356,1016.6,23.0,0.25,19.2,38.0
2023-01-21T02:00,19.0,28,13.5,23.8,356,1016.0,18.0,0.25,18.3,35.2
2023-01-21T03:00,18.8,29,13.1,24.6,354,1015.8,15.0,0.25,18.0,34.0
2023-01-21T04:00,18.4,30,13.0,23.3,351,1016.2,13.0,0.25,17.1,31.8
2023-01-21T05:00,18.1,32,12.7,23.4,349,1016.3,12.0,0.24,17.1,32.0
2023-01-21T06:00,18.0,33,12.7,23.2,347,1016.6,11.0,0.24,17.0,31.5
2023-01-21T07:00,18.0,34,12.8,23.3,347,1017.3,11.0,0.24,17.0,31.5
2023-01-21T08:00,19.4,31,14.3,22.5,347,1018.0,11.0,0.24,17.2,31.9
2023-01-21T09:00,21.8,27,16.6,23.4,350,1018.5,12.0,0.24,19.3,37.8
2023-01-21T10:00,23.6,24,18.4,23.0,359,1019.0,20.0,0.23,20.0,39.9
2023-01-21T11:00,25.0,21,21.1,18.7,11,1018.2,35.0,0.23,19.6,44.8
2023-01-21T12:00,26.2,19,23.5,14.8,23,1017.1,55.0,0.24,19.4,53.0
2023-01-21T13:00,27.1,18,25.3,10.9,44,1015.8,80.0,0.24,19.3,59.8
2023-01-21T14:00,27.2,19,25.6,9.3,103,1014.8,95.0,0.25,19.5,66.1
2023-01-21T15:00,26.5,27,24.1,15.4,147,1014.4,107.0,0.26,19.6,70.8
2023-01-21T16:00,25.4,33,22.7,15.1,140,1014.6,99.0,0.23,16.9,62.9
2023-01-21T17:00,24.3,43,22.9,11.7,133,1015.0,91.0,0.24,17.1,62.9
2023-01-21T18:00,22.9,51,23.0,3.8,49,1015.3,80.0,0.25,17.2,61.2
2023-01-21T19:00,22.2,52,21.0,12.3,353,1016.0,66.0,0.24,17.0,51.3
2023-01-21T20:00,21.4,55,20.2,12.6,336,1016.6,56.0,0.24,16.6,44.2
2023-01-21T21:00,21.0,56,19.8,12.0,321,1016.8,47.0,0.24,16.8,43.1
2023-01-21T22:00,20.5,58,19.6,10.4,316,1016.8,37.0,0.23,16.6,40.7
2023-01-21T23:00,19.5,60,18.5,10.5,329,1016.5,32.0,0.22,16.5,39.5
2023-01-22T00:00,18.6,61,17.3,11.4,332,1016.0,28.0,0.21,16.3,37.5
2023-01-22T01:00,18.7,52,16.6,11.7,342,1015.7,25.0,0.21,16.2,35.3
2023-01-22T02:00,18.7,49,16.3,12.3,345,1015.2,23.0,0.2,16.1,34.2
2023-01-22T03:00,18.7,50,16.3,13.0,346,1014.9,22.0,0.19,16.2,33.8
2023-01-22T04:00,18.9,50,16.6,13.0,346,1014.7,20.0,0.18,16.1,33.5
2023-01-22T05:00,19.1,56,17.1,13.8,345,1014.9,20.0,0.18,16.2,33.6
2023-01-22T06:00,18.8,66,17.5,13.5,344,1015.3,19.0,0.18,16.6,34.0
2023-01-22T07:00,18.6,72,17.8,13.1,344,1016.0,18.0,0.17,16.9,34.1
2023-01-22T08:00,20.3,67,19.9,11.8,348,1016.8,17.0,0.17,17.3,34.2
2023-01-22T09:00,23.1,53,22.2,12.6,13,1017.2,16.0,0.16,17.1,36.0
2023-01-22T10:00,24.8,42,23.7,10.0,75,1017.1,17.0,0.15,12.4,27.2
2023-01-22T11:00,25.3,45,25.3,10.8,143,1016.6,20.0,0.15,9.6,23.7
2023-01-22T12:00,25.3,52,25.6,17.1,173,1015.8,25.0,0.15,9.0,24.4
2023-01-22T13:00,25.4,47,25.5,16.9,169,1014.6,32.0,0.15,8.8,26.1
2023-01-22T14:00,24.9,47,25.1,14.0,136,1014.1,38.0,0.16,8.8,27.9
2023-01-22T15:00,24.8,50,24.6,13.3,93,1013.9,44.0,0.17,9.1,30.4
2023-01-22T16:00,25.0,49,23.8,15.8,78,1014.3,43.0,0.21,10.2,32.0
2023-01-22T17:00,25.0,49,23.9,15.1,87,1014.6,41.0,0.22,10.5,32.8
2023-01-22T18:00,24.2,54,23.7,13.0,109,1015.2,38.0,0.24,11.0,33.6
2023-01-22T19:00,23.7,56,24.1,7.6,109,1015.9,32.0,0.26,11.5,30.9
2023-01-22T20:00,23.4,57,24.0,5.4,53,1016.4,26.0,0.29,11.8,28.5
2023-01-22T21:00,22.9,59,23.6,5.7,35,1016.7,20.0,0.31,12.0,26.7
2023-01-22T22:00,22.5,63,23.2,6.9,62,1016.8,13.0,0.3,12.2,26.0
2023-01-22T23:00,22.0,67,22.9,6.7,54,1016.8,12.0,0.3,12.5,26.4
2023-01-23T00:00,21.3,70,22.2,7.0,21,1016.3,12.0,0.29,12.9,27.2
2023-01-23T01:00,20.5,72,20.9,8.8,341,1015.8,13.0,0.27,13.2,27.9
2023-01-23T02:00,19.6,74,19.6,10.5,322,1015.3,13.0,0.26,13.2,28.1
2023-01-23T03:00,19.0,75,18.8,11.2,320,1015.0,13.0,0.24,13.0,27.8
2023-01-23T04:00,18.9,75,18.6,11.4,325,1015.5,13.0,0.25,13.2,28.2
2023-01-23T05:00,18.9,73,18.5,11.4,325,1015.7,13.0,0.24,13.1,27.9
2023-01-23T06:00,18.7,73,18.2,11.4,325,1015.9,12.0,0.24,12.9,27.5
2023-01-23T07:00,18.3,74,17.7,11.6,324,1016.6,12.0,0.24,12.7,27.0
2023-01-23T08:00,20.2,66,20.0,9.3,324,1017.0,12.0,0.24,12.4,26.0
2023-01-23T09:00,22.4,57,23.0,3.8,319,1017.8,13.0,0.24,12.9,27.6
2023-01-23T10:00,23.4,50,23.9,1.9,112,1017.9,16.0,0.24,12.4,27.5
2023-01-23T11:00,24.5,46,25.1,5.4,132,1017.7,22.0,0.25,12.1,29.2
2023-01-23T12:00,25.3,46,26.1,10.2,138,1016.4,29.0,0.26,12.0,31.8
2023-01-23T13:00,26.1,44,26.4,14.8,131,1015.3,38.0,0.27,12.0,34.1
2023-01-23T14:00,26.3,45,26.3,15.5,136,1014.4,42.0,0.28,12.1,36.1
2023-01-23T15:00,26.1,46,25.9,13.0,134,1014.0,46.0,0.31,12.3,37.6
2023-01-23T16:00,26.0,46,25.3,12.3,128,1014.0,40.0,0.29,11.2,33.9
2023-01-23T17:00,24.4,55,23.5,17.1,132,1014.6,38.0,0.29,11.5,32.5
2023-01-23T18:00,23.0,63,23.0,13.1,106,1015.2,34.0,0.29,11.7,33.3
2023-01-23T19:00,23.4,59,23.1,13.0,95,1015.8,29.0,0.28,12.0,32.2
2023-01-23T20:00,23.4,58,23.2,11.7,99,1016.2,24.0,0.29,11.9,27.0
2023-01-23T21:00,23.1,60,23.2,10.0,103,1016.8,19.0,0.29,11.6,24.1
2023-01-23T22:00,22.9,60,23.1,9.5,81,1016.9,13.0,0.31,11.7,27.0
2023-01-23T23:00,22.6,65,23.1,9.7,90,1016.8,10.0,0.33,11.6,28.4
2023-01-24T00:00,22.3,68,22.9,10.5,94,1016.3,9.0,0.32,11.4,27.0
2023-01-24T01:00,22.1,67,22.6,9.8,84,1016.0,7.0,0.31,11.2,24.2
2023-01-24T02:00,21.7,68,22.3,8.2,67,1015.7,6.0,0.3,11.0,23.7
2023-01-24T03:00,20.8,71,21.8,5.9,43,1015.5,6.0,0.29,10.8,23.3
2023-01-24T04:00,20.6,71,21.4,6.5,19,1015.8,6.0,0.29,10.7,23.1
2023-01-24T05:00,20.7,69,21.3,6.8,360,1015.8,6.0,0.28,10.7,23.1
2023-01-24T06:00,20.4,69,20.8,8.0,352,1016.2,5.0,0.27,10.6,23.0
2023-01-24T07:00,20.0,70,19.9,10.6,342,1016.7,6.0,0.26,10.6,23.1
2023-01-24T08:00,21.2,65,21.2,9.8,336,1017.3,8.0,0.26,10.7,23.4
2023-01-24T09:00,22.9,57,23.6,4.1,15,1017.8,11.0,0.26,11.3,25.7
2023-01-24T10:00,24.4,54,24.3,10.8,120,1018.1,18.0,0.26,11.3,29.4
2023-01-24T11:00,24.8,54,24.8,12.8,128,1017.6,28.0,0.25,11.5,36.1
2023-01-24T12:00,25.0,53,25.3,12.7,133,1016.5,40.0,0.26,11.7,40.0
2023-01-24T13:00,25.3,53,26.1,13.2,133,1015.5,52.0,0.28,11.9,41.3
2023-01-24T14:00,25.5,52,26.3,12.5,139,1014.4,53.0,0.31,12.1,42.0
2023-01-24T15:00,25.7,51,25.8,13.7,145,1013.6,51.0,0.33,12.4,41.3
2023-01-24T16:00,24.0,60,24.0,13.1,122,1014.0,46.0,0.45,13.0,40.9
2023-01-24T17:00,24.8,54,24.6,12.7,98,1014.2,56.0,0.44,13.7,43.4
2023-01-24T18:00,24.0,59,23.6,15.1,123,1014.4,71.0,0.42,14.3,50.4
2023-01-24T19:00,23.5,62,23.4,14.2,111,1015.0,86.0,0.4,15.2,59.4
2023-01-24T20:00,22.9,65,22.8,15.0,114,1015.4,91.0,0.42,15.5,65.2
2023-01-24T21:00,22.8,65,22.9,13.0,95,1015.7,93.0,0.44,15.7,66.8
2023-01-24T22:00,22.8,64,22.8,13.7,95,1016.0,89.0,0.44,15.1,60.5
2023-01-24T23:00,22.6,65,22.6,13.7,95,1015.8,80.0,0.41,14.4,52.9
2023-01-25T00:00,22.2,68,22.6,11.5,94,1015.4,67.0,0.37,13.3,46.6
2023-01-25T01:00,22.0,69,22.3,12.6,95,1015.3,49.0,0.36,12.8,43.4
